Row ID,Order ID,Order Status,Order_Purchase_Date,Order_Delivered_Date,Order_Estimated_Delivery_Date),Ship Mode,VendorID,Customer ID,Segment,State,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
4118,CA-2015-153416,delivered,3/30/2018,4/16/2018,4/27/2018,Standard Class,VEN01,TS-21340,#N/A,#N/A,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,19.44,3,0,9.3312
4167,CA-2015-160213,delivered,7/19/2018,7/26/2018,8/6/2018,Standard Class,VEN04,AR-10825,Corporate,Washington,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,19.44,3,0,9.3312
4312,CA-2014-125829,delivered,10/6/2017,10/9/2017,10/24/2017,Standard Class,VEN02,WB-21850,#N/A,#N/A,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,19.44,3,0,9.3312
4486,CA-2016-109365,delivered,1/17/2017,1/26/2017,3/6/2017,Standard Class,VEN05,XP-21865,Consumer,California,OFF-PA-10000477,Office Supplies,Paper,Xerox 22,19.44,3,0,9.3312
4928,CA-2017-143245,delivered,12/18/2017,12/30/2017,1/12/2018,Standard Class,VEN02,AD-10180,Home Office,Montana,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,19.44,3,0,9.3312
5123,CA-2014-149538,delivered,5/16/2018,5/21/2018,5/25/2018,Standard Class,VEN01,KB-16585,Corporate,Nebraska,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,19.44,3,0,9.3312
5648,CA-2017-168179,delivered,8/23/2017,8/30/2017,9/15/2017,Standard Class,VEN02,JB-16000,#N/A,#N/A,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,19.44,3,0,9.3312
5712,US-2015-160857,delivered,5/31/2017,6/12/2017,6/23/2017,Standard Class,VEN01,NW-18400,#N/A,#N/A,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,19.44,3,0,9.3312
6018,CA-2014-102652,delivered,11/20/2017,11/22/2017,12/7/2017,Standard Class,VEN03,AY-10555,#N/A,#N/A,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,19.44,3,0,9.3312
6425,CA-2017-115777,delivered,8/9/2018,8/16/2018,8/22/2018,Standard Class,VEN01,DO-13645,#N/A,#N/A,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,19.44,3,0,9.3312
7736,US-2016-106313,delivered,12/31/2017,1/11/2018,2/2/2018,Standard Class,VEN03,DG-13300,#N/A,#N/A,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,19.44,3,0,9.3312
8263,CA-2016-100307,delivered,10/26/2017,11/3/2017,11/21/2017,Standard Class,VEN03,TC-21475,#N/A,#N/A,OFF-PA-10002552,Office Supplies,Paper,Xerox 1958,19.44,3,0,9.3312
8947,CA-2017-148355,delivered,11/22/2017,12/20/2017,12/14/2017,Standard Class,VEN05,NC-18535,#N/A,#N/A,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,19.44,3,0,9.3312
9212,CA-2015-167479,delivered,9/12/2017,9/29/2017,10/3/2017,Standard Class,VEN04,AI-10855,#N/A,#N/A,OFF-PA-10002105,Office Supplies,Paper,Xerox 223,19.44,3,0,9.3312
9355,CA-2015-110324,delivered,11/12/2017,11/22/2017,12/1/2017,Standard Class,VEN01,MA-17560,Home Office,Texas,OFF-PA-10001826,Office Supplies,Paper,Xerox 207,19.44,3,0,9.3312
7080,CA-2016-106950,delivered,3/20/2018,4/2/2018,4/23/2018,Standard Class,VEN05,JE-15715,#N/A,#N/A,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456,4,0.2,3.4048
22,CA-2016-137330,delivered,3/27/2018,3/29/2018,4/9/2018,Standard Class,VEN05,KB-16585,Corporate,Nebraska,OFF-AR-10000246,Office Supplies,Art,Newell 318,19.46,7,0,5.0596
1071,CA-2015-144652,delivered,8/5/2017,8/21/2017,8/31/2017,Standard Class,VEN02,SN-20560,#N/A,#N/A,OFF-AR-10003732,Office Supplies,Art,Newell 333,19.46,7,0,5.0596
5618,CA-2017-125745,delivered,12/22/2017,1/13/2018,1/18/2018,Standard Class,VEN04,DV-13045,Corporate,California,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,19.52,2,0.2,5.368
1760,CA-2014-141817,delivered,7/25/2017,8/2/2017,8/17/2017,Standard Class,VEN03,MB-18085,#N/A,#N/A,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",19.536,3,0.2,4.884
7196,CA-2016-147683,delivered,11/25/2017,12/11/2017,12/18/2017,Standard Class,VEN02,PO-19180,Home Office,Illinois,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,19.54,2,0,7.2298
673,CA-2017-111178,delivered,11/27/2017,12/7/2017,12/20/2017,Standard Class,VEN03,TD-20995,Consumer,Illinois,OFF-AR-10001954,Office Supplies,Art,Newell 331,19.56,5,0.2,1.7115
7654,CA-2015-121552,delivered,6/28/2018,7/4/2018,7/18/2018,Standard Class,VEN02,FW-14395,#N/A,#N/A,OFF-AR-10003217,Office Supplies,Art,Newell 316,19.56,4,0,5.4768
6035,US-2015-155369,shipped,5/14/2018,1/0/1900,6/14/2018,Standard Class,VEN04,PG-18820,Consumer,California,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",19.568,2,0.8,-52.8336
5457,CA-2017-130631,delivered,1/29/2018,2/1/2018,2/21/2018,Standard Class,VEN04,BS-11755,Consumer,Colorado,OFF-FA-10000089,Office Supplies,Fasteners,Acco Glide Clips,19.6,5,0,9.604
7318,CA-2017-158120,delivered,10/17/2017,10/20/2017,11/3/2017,Standard Class,VEN01,KH-16330,#N/A,#N/A,OFF-PA-10003205,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",19.608,3,0.2,6.6177
3950,CA-2016-119963,delivered,2/23/2018,3/28/2018,3/16/2018,Standard Class,VEN05,SN-20710,Home Office,Texas,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,19.648,2,0.2,6.6312
2133,CA-2015-156524,delivered,10/7/2016,10/26/2016,11/29/2016,Standard Class,VEN01,DL-12865,Consumer,Ohio,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",19.65,3,0,9.039
1348,CA-2014-118339,delivered,8/8/2018,8/17/2018,8/27/2018,Standard Class,VEN04,BN-11515,Consumer,California,OFF-AR-10003829,Office Supplies,Art,Newell 35,19.68,6,0,5.7072
6357,CA-2017-139080,delivered,3/17/2018,4/4/2018,4/5/2018,Standard Class,VEN03,CS-12250,Corporate,Louisiana,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,19.68,5,0.2,6.888
6587,CA-2017-104731,delivered,9/17/2017,9/26/2017,10/17/2017,Standard Class,VEN03,AM-10705,#N/A,#N/A,OFF-AR-10003829,Office Supplies,Art,Newell 35,19.68,6,0,5.7072
9484,CA-2014-122679,delivered,1/29/2018,2/6/2018,2/22/2018,Standard Class,VEN01,AB-10255,#N/A,#N/A,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,19.68,6,0,6.4944
9740,CA-2017-129294,delivered,2/9/2018,2/22/2018,3/9/2018,Standard Class,VEN03,KD-16615,#N/A,#N/A,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,19.68,5,0.2,6.888
8970,CA-2017-157469,delivered,4/15/2018,4/21/2018,5/11/2018,Standard Class,VEN03,ES-14080,Corporate,Arizona,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,19.728,9,0.2,1.7262
2930,CA-2017-143434,delivered,3/31/2017,4/7/2017,4/25/2017,Standard Class,VEN05,ME-17320,#N/A,#N/A,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76,4,0,8.2992
6005,CA-2017-107244,delivered,1/12/2018,1/23/2018,2/7/2018,Standard Class,VEN01,AG-10390,#N/A,#N/A,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76,4,0,8.2992
6593,CA-2015-103716,delivered,11/26/2017,11/30/2017,12/11/2017,Standard Class,VEN01,KB-16585,Corporate,Nebraska,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,19.8,5,0.2,1.7325
3814,CA-2015-103961,delivered,1/18/2018,1/22/2018,2/5/2018,Standard Class,VEN03,NG-18430,Consumer,Ohio,OFF-LA-10004484,Office Supplies,Labels,Avery 476,19.824,6,0.2,6.4428
5982,CA-2014-117765,delivered,12/21/2017,12/28/2017,1/16/2018,Standard Class,VEN05,RB-19465,Home Office,California,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,19.86,2,0,5.7594
7651,CA-2015-101889,delivered,6/28/2018,7/10/2018,7/12/2018,Standard Class,VEN03,DB-13120,Corporate,California,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,19.872,3,0.2,6.7068
7890,CA-2016-148684,delivered,11/24/2017,12/14/2017,12/22/2017,Standard Class,VEN03,TS-21655,#N/A,#N/A,OFF-AR-10003811,Office Supplies,Art,Newell 327,19.89,9,0,5.3703
1711,CA-2017-123491,delivered,10/19/2017,11/9/2017,11/10/2017,Standard Class,VEN03,JK-15205,#N/A,#N/A,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5,0,6.567
4940,CA-2014-157147,delivered,7/22/2018,8/1/2018,8/14/2018,Standard Class,VEN05,BD-11605,Consumer,Florida,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5,0,6.567
1081,CA-2015-110016,delivered,6/11/2018,6/12/2018,6/20/2018,Standard Class,VEN05,BT-11395,#N/A,#N/A,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,19.92,4,0,9.3624
1523,CA-2015-144806,delivered,3/17/2017,3/29/2017,4/7/2017,Standard Class,VEN05,GH-14425,#N/A,#N/A,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,19.92,5,0.2,6.723
7129,US-2016-117541,delivered,6/19/2017,7/11/2017,7/13/2017,Standard Class,VEN01,JM-16195,#N/A,#N/A,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,19.92,4,0,6.5736
1058,CA-2017-167150,delivered,12/4/2017,12/13/2017,1/5/2018,Standard Class,VEN03,BP-11185,Corporate,Colorado,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,19.936,4,0.2,7.2268
2959,CA-2015-158456,delivered,3/27/2017,4/7/2017,5/4/2017,Standard Class,VEN02,KT-16465,#N/A,#N/A,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,19.936,4,0.2,7.2268
4837,CA-2017-167661,delivered,5/5/2018,5/10/2018,6/6/2018,Standard Class,VEN02,MP-18175,#N/A,#N/A,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,19.936,4,0.2,7.2268
3833,US-2015-111927,delivered,9/27/2017,10/9/2017,10/25/2017,Standard Class,VEN01,LS-17230,#N/A,#N/A,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",19.96,2,0,9.3812
9709,CA-2016-161746,delivered,3/11/2017,3/21/2017,3/30/2017,Standard Class,VEN02,CS-11950,Consumer,Illinois,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",19.96,2,0,5.5888
1938,CA-2016-112109,delivered,8/27/2017,9/6/2017,9/15/2017,Standard Class,VEN03,JE-15715,#N/A,#N/A,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,19.968,2,0.7,-13.312
8267,CA-2014-118304,delivered,6/23/2017,6/30/2017,7/17/2017,Standard Class,VEN04,KH-16360,#N/A,#N/A,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,19.98,2,0,5.1948
8480,US-2016-119270,delivered,5/28/2018,6/1/2018,6/13/2018,Standard Class,VEN02,SW-20245,#N/A,#N/A,OFF-PA-10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),19.98,2,0,8.991
5582,CA-2017-163818,delivered,6/29/2018,7/10/2018,7/16/2018,Standard Class,VEN01,PS-18970,Home Office,Illinois,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,19.98,1,0,8.5914
87,CA-2017-155558,delivered,4/18/2018,5/3/2018,5/18/2018,Standard Class,VEN04,PG-18895,Consumer,Minnesota,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1,0,6.7966
4332,CA-2017-107909,delivered,5/1/2018,5/21/2018,5/18/2018,Standard Class,VEN05,SS-20875,Consumer,Texas,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1,0,6.7966
189,CA-2016-157000,delivered,2/17/2018,3/12/2018,3/22/2018,Standard Class,VEN05,AM-10360,Corporate,Texas,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,3,0.2,6.255
134,CA-2016-145583,delivered,7/24/2018,7/30/2018,8/8/2018,Standard Class,VEN03,LC-16885,Consumer,California,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3,0,9.6192
904,CA-2016-130477,delivered,6/11/2018,6/22/2018,7/12/2018,Standard Class,VEN03,LC-17140,Consumer,California,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,20.04,3,0,9.6192
6684,CA-2014-109134,delivered,11/27/2017,12/27/2017,12/27/2017,Standard Class,VEN04,DE-13255,#N/A,#N/A,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,20.04,6,0,8.8176
6145,CA-2017-151190,delivered,11/29/2017,1/3/2018,1/24/2018,Standard Class,VEN05,GT-14710,Consumer,Minnesota,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",20.07,3,0,9.2322
90,CA-2016-109806,delivered,1/5/2018,1/23/2018,2/14/2018,Standard Class,VEN03,JS-15685,Corporate,California,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,20.1,3,0,6.633
2205,CA-2015-128860,delivered,4/22/2018,4/26/2018,5/10/2018,Standard Class,VEN02,SC-20725,Consumer,Delaware,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",20.104,1,0.2,1.7591
9734,CA-2014-114321,delivered,4/11/2018,4/13/2018,4/26/2018,Standard Class,VEN03,NC-18535,#N/A,#N/A,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,20.12,2,0,9.2552
5504,CA-2017-127782,delivered,8/17/2018,8/24/2018,8/30/2018,Standard Class,VEN04,TH-21115,#N/A,#N/A,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,20.136,3,0.2,1.2585
176,US-2014-100853,shipped,6/8/2018,1/0/1900,6/28/2018,Standard Class,VEN02,JB-15400,Corporate,Florida,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20.16,4,0.2,6.552
796,CA-2017-151428,delivered,3/29/2018,4/6/2018,4/20/2018,Standard Class,VEN05,RH-19495,Consumer,Minnesota,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,20.16,7,0,9.8784
2519,CA-2016-124352,delivered,10/7/2017,10/20/2017,11/1/2017,Standard Class,VEN04,CD-12790,#N/A,#N/A,OFF-LA-10004559,Office Supplies,Labels,Avery 49,20.16,7,0,9.8784
8149,US-2016-131058,delivered,6/3/2018,6/8/2018,7/11/2018,Standard Class,VEN05,EM-14140,#N/A,#N/A,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,20.16,7,0,9.8784
2856,CA-2017-169810,delivered,7/28/2018,8/3/2018,8/16/2018,Standard Class,VEN05,RB-19360,Consumer,New York,OFF-LA-10003663,Office Supplies,Labels,Avery 498,20.23,7,0,9.5081
4242,CA-2014-133704,delivered,5/2/2018,5/9/2018,5/22/2018,Standard Class,VEN01,MA-17995,#N/A,#N/A,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,20.232,3,0.2,6.5754
7295,CA-2015-148964,delivered,7/6/2018,7/13/2018,8/7/2018,Standard Class,VEN03,RD-19900,Consumer,New Mexico,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",20.24,1,0,7.8936
8545,CA-2016-119074,delivered,12/2/2017,12/21/2017,12/29/2017,Standard Class,VEN03,DS-13180,Corporate,Michigan,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,20.24,1,0,8.7032
4522,CA-2014-109491,delivered,4/19/2018,5/10/2018,5/18/2018,Standard Class,VEN01,LC-16930,Corporate,Illinois,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",20.32,4,0,6.9088
4995,CA-2015-153038,delivered,2/21/2018,3/6/2018,3/16/2018,Standard Class,VEN05,RB-19645,#N/A,#N/A,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",20.32,5,0.2,3.556
6894,CA-2017-164756,delivered,1/15/2018,1/26/2018,2/19/2018,Standard Class,VEN03,SS-20140,Corporate,Rhode Island,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",20.32,4,0,6.9088
2961,CA-2017-143665,delivered,10/31/2017,11/14/2017,11/22/2017,Standard Class,VEN02,PO-19180,Home Office,Illinois,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,20.34,3,0,9.3564
4508,US-2014-138247,delivered,6/2/2017,6/19/2017,7/11/2017,Standard Class,VEN03,BF-11170,#N/A,#N/A,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,20.34,1,0,0.2034
4863,CA-2016-125164,delivered,12/13/2017,12/28/2017,1/15/2018,Standard Class,VEN02,SH-19975,Corporate,California,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,20.368,1,0.2,7.3834
7853,CA-2014-169649,delivered,11/24/2017,12/11/2017,12/26/2017,Standard Class,VEN04,TS-21205,Corporate,New Jersey,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,20.388,2,0.8,-53.0088
8783,CA-2016-116911,delivered,3/3/2017,3/28/2017,4/3/2017,Standard Class,VEN01,JD-16150,Corporate,Minnesota,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,20.416,4,0.2,6.6352
5679,CA-2016-143924,shipped,3/4/2018,1/0/1900,3/28/2018,Standard Class,VEN05,SC-20680,#N/A,#N/A,OFF-FA-10000735,Office Supplies,Fasteners,Staples,20.44,7,0,9.198
7273,US-2016-150357,delivered,8/28/2017,9/12/2017,9/21/2017,Standard Class,VEN03,EB-13975,#N/A,#N/A,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,20.608,2,0.2,-4.3792
5753,CA-2016-125850,delivered,7/24/2018,7/27/2018,8/9/2018,Standard Class,VEN03,FP-14320,Consumer,California,OFF-LA-10004484,Office Supplies,Labels,Avery 476,20.65,5,0,9.499
9641,CA-2014-104563,delivered,4/23/2017,5/9/2017,5/15/2017,Standard Class,VEN04,CM-12715,#N/A,#N/A,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,20.65,5,0,9.499
362,CA-2017-144904,delivered,7/20/2018,7/25/2018,8/1/2018,Standard Class,VEN01,KW-16435,Consumer,New York,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2,0,9.936
557,CA-2016-113243,delivered,11/30/2017,12/18/2017,12/28/2017,Standard Class,VEN02,OT-18730,Consumer,California,OFF-LA-10001297,Office Supplies,Labels,Avery 473,20.7,2,0,9.936
4090,CA-2016-161473,delivered,2/26/2018,3/5/2018,3/16/2018,Standard Class,VEN03,TB-21175,#N/A,#N/A,OFF-LA-10001297,Office Supplies,Labels,Avery 473,20.7,2,0,9.936
5208,CA-2015-102015,delivered,2/19/2018,3/15/2018,3/16/2018,Standard Class,VEN01,TM-21010,#N/A,#N/A,OFF-LA-10002043,Office Supplies,Labels,Avery 489,20.7,2,0,9.936
6842,CA-2016-123946,delivered,4/4/2018,4/12/2018,5/3/2018,Standard Class,VEN01,AJ-10795,Corporate,Florida,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,20.7,3,0,1.656
8483,US-2017-118535,delivered,12/8/2017,12/22/2017,1/10/2018,Standard Class,VEN03,DJ-13510,Corporate,Tennessee,OFF-LA-10001297,Office Supplies,Labels,Avery 473,20.7,2,0,9.936
6727,CA-2016-128811,delivered,1/8/2018,1/13/2018,1/29/2018,Standard Class,VEN02,SF-20200,Consumer,Washington,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,20.704,4,0.2,7.764
1298,CA-2017-115427,shipped,5/1/2017,1/0/1900,5/23/2017,Standard Class,VEN02,EB-13975,#N/A,#N/A,OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers,20.72,2,0.2,6.475
590,US-2016-156986,delivered,3/2/2018,3/6/2018,3/14/2018,Standard Class,VEN04,ZC-21910,Consumer,Oregon,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,20.736,4,0.2,7.2576
1742,CA-2017-152807,delivered,6/25/2018,7/3/2018,7/18/2018,Standard Class,VEN05,MC-18100,#N/A,#N/A,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,20.736,4,0.2,7.2576
2129,CA-2015-134859,delivered,1/20/2018,2/2/2018,2/16/2018,Standard Class,VEN02,JK-16120,#N/A,#N/A,OFF-PA-10001293,Office Supplies,Paper,Xerox 1946,20.736,4,0.2,7.2576
2863,CA-2017-106537,delivered,6/5/2017,6/14/2017,7/6/2017,Standard Class,VEN04,RH-19495,Consumer,Minnesota,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,20.736,4,0.2,7.2576
2980,CA-2015-139850,delivered,3/27/2018,4/23/2018,5/17/2018,Standard Class,VEN02,GB-14575,#N/A,#N/A,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,20.736,4,0.2,7.2576
3015,CA-2017-134845,delivered,2/13/2018,3/5/2018,3/6/2018,Standard Class,VEN05,SR-20425,#N/A,#N/A,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,20.736,4,0.2,7.2576
3034,CA-2017-134173,shipped,7/11/2017,1/0/1900,8/2/2017,Standard Class,VEN01,AB-10060,Home Office,New York,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,20.736,4,0.2,7.2576
5416,US-2017-125647,delivered,5/17/2018,5/22/2018,5/25/2018,Standard Class,VEN03,LC-16870,Consumer,Colorado,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,20.736,4,0.2,7.2576
5953,US-2017-141698,delivered,3/30/2018,4/9/2018,4/19/2018,Standard Class,VEN04,SD-20485,Home Office,New York,OFF-PA-10001826,Office Supplies,Paper,Xerox 207,20.736,4,0.2,7.2576
8514,CA-2017-141614,delivered,10/8/2016,10/28/2016,12/2/2016,Standard Class,VEN01,NS-18640,#N/A,#N/A,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,20.736,4,0.2,7.2576
5248,US-2015-168914,delivered,11/19/2017,12/7/2017,12/13/2017,Standard Class,VEN02,JE-15745,Consumer,Colorado,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,20.768,8,0.8,-52.9584
8622,CA-2017-104318,delivered,8/15/2018,8/21/2018,8/23/2018,Standard Class,VEN05,FH-14275,#N/A,#N/A,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,20.768,2,0.2,2.3364
1290,CA-2016-154711,delivered,6/8/2018,6/27/2018,7/19/2018,Standard Class,VEN01,TB-21355,#N/A,#N/A,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,20.82,3,0,7.4952
8887,CA-2014-107398,delivered,6/9/2017,6/14/2017,6/23/2017,Standard Class,VEN04,BS-11590,Corporate,Arizona,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",20.856,8,0.7,-16.6848
1774,CA-2014-118976,delivered,9/6/2017,9/18/2017,9/29/2017,Standard Class,VEN02,MY-18295,#N/A,#N/A,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",20.86,2,0,9.387
6221,CA-2016-160220,shipped,3/9/2018,1/0/1900,4/9/2018,Standard Class,VEN03,JS-16030,#N/A,#N/A,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,20.86,7,0,1.4602
1741,CA-2014-110527,delivered,11/24/2017,12/11/2017,12/15/2017,Standard Class,VEN02,ED-13885,#N/A,#N/A,OFF-LA-10000262,Office Supplies,Labels,Avery 494,20.88,8,0,9.6048
3356,US-2014-150434,delivered,3/1/2017,3/13/2017,4/5/2017,Standard Class,VEN02,CA-12310,Corporate,Ohio,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",20.88,2,0,9.6048
4248,CA-2017-117702,delivered,8/12/2018,8/24/2018,9/6/2018,Standard Class,VEN04,LS-16975,Home Office,California,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",20.9,5,0,7.524
4055,CA-2014-122931,delivered,12/7/2017,12/12/2017,12/26/2017,Standard Class,VEN03,SM-20950,#N/A,#N/A,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,20.928,4,0.2,6.8016
5446,CA-2016-128307,delivered,7/16/2017,7/28/2017,8/8/2017,Standard Class,VEN02,BE-11335,Home Office,Michigan,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,20.936,1,0.2,7.0659
172,CA-2014-118962,delivered,6/3/2018,6/5/2018,6/28/2018,Standard Class,VEN05,CS-12130,Consumer,California,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,3,0,9.8418
3179,CA-2017-105235,delivered,8/15/2018,8/20/2018,8/29/2018,Standard Class,VEN02,SM-20950,#N/A,#N/A,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",20.94,3,0,6.0726
